Plot ID,Year,Biomass,Shadow,,,,
7200900402,1972,10.69448658,9.547325207,1,0.125,0,98.33
7200900402,1979,16.46818916,14.66404973,1,0.125,0,119.83
7200900402,1996,9.433864021,8.254044609,1,0.125,0,NA
7200900501,1972,2.476853582,2.734743839,1,0.125,0,81.5
7200900501,1979,5.133615044,5.644612618,1,0.125,0,98.25
7200900501,1996,6.236893696,6.682192707,1,0.125,0,119
7200900502,1972,6.871487977,6.524962278,1,0.125,0,103.75
7200900502,1979,13.51318952,12.8823897,1,0.125,0,124.75
7200900601,1972,4.839377029,4.907268256,1,0.125,0,100.8
7200900601,1979,12.9588511,12.19460711,1,0.125,0,106
7200900601,1996,14.37017582,13.53131708,1,0.125,0,121.25
7200900602,1972,2.581219394,2.92344046,1,0.125,0,91.4
7200900602,1979,7.198859036,7.517705556,1,0.125,0,92.13
7200900602,1996,9.751987703,9.938390661,1,0.125,0,110.75
7200900701,1972,4.749688417,4.898471796,1,0.125,0,74.8
7200900701,1979,7.571238387,7.845335971,1,0.125,0,92.25
7200900701,1992,8.698905476,8.847679957,1,0.125,0,103
7200900702,1972,3.982362452,4.404010246,0.8,0.25,0.32,70.4
7200900702,1979,9.435908221,9.823584299,0.89,0.25,0.2,86.44
7200900702,1992,11.43694097,11.7280429,0.9,0.25,0.18,109.11
7200900802,1972,0.430784487,0.502654825,1,0.125,0,35
7200900802,1979,0.504419468,0.575489509,1,0.125,0,42
7200900802,1996,0.752248748,0.810731967,1,0.125,0,59
7200900901,1972,4.969031587,4.964671437,1,0.25,0.38,69.75
7200900901,1979,13.54280653,13.35584028,1,0.25,0.18,86.9
7200900901,1996,19.383197,18.10738607,1,0.25,0.18,104.13
7200900902,1972,4.311797431,4.482122805,1,0.125,0,70.4
7200900902,1979,7.70233114,8.062482855,1,0.125,0,76.89
7200900902,1996,10.42383292,10.63406494,1,0.125,0,94
7200901001,1972,4.86005058,5.018807361,1,0.125,0,30.4
7200901001,1979,13.73978302,13.25390188,1,0.125,0,42.44
7200901001,1992,18.05473635,16.41489701,1,0.125,0,55.63
7200901002,1972,7.349100016,6.423426003,0.5,0.375,0.63,32.33
7200901002,1979,28.44600856,21.60139002,0.25,0.375,0.49,41
7200901002,1992,35.24232726,25.99524664,0.25,0.375,0.49,54.56
7200901101,1972,3.95420227,4.054112222,1,0.125,0,97
7200901101,1979,10.6785497,10.88227589,1,0.125,0,101.8
7200901101,1990,11.97116198,12.00570942,1,0.125,0,114.9
7200901101,1999,11.71059003,11.61042167,1,0.125,0,121.56
7200901102,1972,1.70171579,2.015645847,0.67,0.25,0.44,74.67
7200901102,1979,4.579548808,5.041225767,0.83,0.25,0.28,96.67
7200901102,1990,5.49365267,5.940123389,0.83,0.25,0.28,107.67
7200901102,1999,8.630474411,9.579545381,0.6,0.25,0.48,103.89
7200901201,1972,3.595976113,3.772273662,1,0.25,0.38,94.5
7200901201,1979,9.421245569,9.666856524,1,0.25,0.2,111.78
7200901201,1990,8.754076982,8.927803136,1,0.25,0.22,132.75
7200901201,1999,11.64836978,11.5636245,1,0.25,0.2,148.63
7200901202,1972,6.895224503,6.711045094,1,0.125,0,110.67
7200901202,1979,12.90837442,12.40014266,1,0.125,0,126.67
7200901202,1990,8.250420589,7.664832623,1,0.125,0,128.75
7200901202,1999,3.157972935,3.049003635,1,0.125,0,106
7200901301,1972,2.673818564,2.789985604,1,0.125,0,102.67
7200901301,1979,17.35676386,16.57986833,1,0.125,0,108.89
7200901302,1972,5.324565675,5.309140788,1,0.25,0.38,90
7200901302,1979,22.95579273,20.61548285,1,0.125,0,120.89
7200901401,1972,2.798661287,3.109573541,1,0.125,0,31.6
7200901401,1979,3.555966783,3.831737728,1,0.125,0,38.6
7200901401,1992,8.431515076,8.337233982,1,0.125,0,63.57
7200901402,1972,1.832926178,2.286526532,0.5,0.25,0.5,27.25
7200901402,1979,2.25158149,2.906199399,0.4,0.25,0.48,37.2
7200901402,1992,4.305821921,5.214591416,0.43,0.25,0.49,53.29
7200901501,1972,4.471387808,4.639805624,1,0.125,0,77.4
7200901501,1979,13.16169626,12.93662616,1,0.125,0,93
7200901501,1992,17.29691103,16.43113276,1,0.125,0,107.5
7200901502,1972,4.546410221,4.74154296,1,0.125,0,77.4
7200901502,1979,8.111071081,8.4567653,1,0.125,0,86.17
7200901502,1992,8.556931533,8.592582633,1,0.125,0,105.5
7200901601,1972,9.399018959,8.597458385,1,0.125,0,87.8
7200901601,1979,21.41863403,18.98627803,1,0.125,0,103.88
7200901601,1996,6.55943996,6.057040902,1,0.125,0,137
7200901602,1972,13.43935343,11.69059511,1,0.125,0,123.25
7200901602,1979,27.63273833,23.37782244,1,0.125,0,119.14
7200901602,1996,16.42331856,13.45521514,0.75,0.25,0.38,112
7200901701,1970,5.945139051,5.920570117,1,0.125,0,90.2
7200901701,1979,18.44387643,17.60473125,1,0.25,0.17,108.55
7200901701,1996,16.65675675,16.08947828,1,0.25,0.17,142.3
7200901702,1972,19.82310654,16.42128073,1,0.25,0.32,103.8
7200901702,1979,31.88741365,27.02196939,1,0.25,0.2,115.56
7200901702,1996,2.76731819,2.477284037,1,0.125,0,NA
7200901801,1972,5.506719092,5.46511458,1,0.125,0,91.8
7200901801,1979,16.21462156,15.25135163,1,0.125,0,101.3
7200901801,1996,12.04118869,11.40739939,1,0.125,0,104.57
7200901802,1972,9.434268397,8.789271466,1,0.125,0,113
7200901802,1979,23.11143035,20.75140072,1,0.125,0,124.33
7200901802,1996,4.794880691,3.96901276,1,0.125,0,NA
7200901901,1972,2.468298291,2.868148429,1,0.25,0.32,75
7200901901,1979,6.056718621,6.749096064,1,0.25,0.18,68.63
7200901901,1992,6.726977076,7.275023807,1,0.25,0.2,78.89
7200901902,1972,2.278253488,2.628733936,1,0.125,0,49.6
7200901902,1979,3.859130759,4.41542051,1,0.125,0,57.13
7200902001,1972,8.382097432,7.911535611,1,0.25,0.32,97.2
7200902001,1979,11.93197977,11.28042878,1,0.25,0.24,107.5
7200902001,1996,7.808609568,7.326194068,1,0.25,0.38,121
7200902002,1972,10.04554159,8.796962085,1,0.125,0,100.75
7200902002,1979,12.49456996,11.57538663,1,0.125,0,132.57
7200902002,1996,13.13869418,12.71947927,1,0.125,0,162.13
7200902101,1972,9.451354978,8.886685971,1,0.125,0,107
7200902101,1979,18.61812232,17.27453729,1,0.125,0,114.5
7200902101,1996,13.62844239,12.95014757,1,0.125,0,135.25
7200902102,1972,9.211313404,8.621284224,1,0.125,0,79.2
7200902102,1979,17.47490881,15.26256083,1,0.125,0,90.2
7200902102,1996,24.54343499,20.51731436,1,0.125,0,90.67
7200902202,1972,2.918201099,3.236041495,1,0.125,0,34.6
7200902202,1979,5.932956665,6.362805831,1,0.125,0,45.86
7200902202,1996,10.99748437,11.32380789,1,0.125,0,63.89
7200902301,1972,4.08384358,4.285785831,1,0.125,0,114.5
7200902301,1979,7.196056405,7.623313335,1,0.125,0,120.67
7200902301,1996,8.144489258,8.479535563,1,0.125,0,137.13
7200902302,1972,4.257354375,4.447841746,1,0.125,0,47
7200902302,1979,7.961690885,8.307878941,1,0.125,0,54.56
7200902302,1996,10.06136137,10.156191,1,0.125,0,71.56
7200902401,1972,3.640891417,4.330270783,0,0.25,0.48,40.2
7200902401,1979,8.849795738,10.37338815,0,0.25,0.32,49.3
7200902401,1996,13.92413019,14.43106922,0,0.25,0.48,66
7200902402,1972,4.426836573,4.412756439,1,0.125,0,31.5
7200902402,1979,10.75950589,11.2680132,0.92,0.25,0.15,45.33
7200902402,1996,16.97438,16.68351575,0.92,0.25,0.15,62.33
7200902501,1972,6.233882818,6.122587091,1,0.125,0,101.6
7200902501,1979,17.40236202,16.61304355,1,0.125,0,114.1
7200902501,1996,17.44972314,16.43796887,1,0.125,0,133.5
7200902502,1972,10.74961806,9.821875272,1,0.125,0,107.6
7200902502,1979,26.76296126,23.47307553,1,0.125,0,110.4
7200902502,1996,29.80995986,26.14463566,1,0.125,0,131.75
7200902601,1972,5.02135699,5.139846643,1,0.125,0,57.67
7200902601,1996,0.60198714,0.723822947,1,0.125,0,78
7200902602,1972,4.586605686,4.776175878,1,0.125,0,29
7200902602,1979,19.28631688,17.74944557,0.9,0.25,0.18,44.9
7200902602,1996,24.30229375,21.64753374,1,0.125,0,58
7200902701,1972,3.274110204,3.560907308,1,0.125,0,114.5
7200902701,1979,5.440642845,6.000291172,1,0.125,0,114.43
7200902701,1990,4.183279771,4.631159961,1,0.125,0,120
7200902701,1999,4.804702857,5.313513885,1,0.125,0,131.88
7200902702,1972,1.827738589,2.154328313,0.75,0.25,0.38,91.75
7200902702,1979,6.324813919,7.20088222,0.92,0.25,0.15,110.7
7200902702,1990,7.990807996,8.878392166,0.92,0.25,0.15,120.5
7200902702,1999,8.390208061,9.192249839,0.91,0.25,0.17,113.2
7200902801,1972,2.28324424,2.83753675,0.6,0.25,0.48,31
7200902801,1979,4.076990905,5.263198137,0.25,0.25,0.38,40.88
7200902801,1992,5.63305304,6.919596581,0.33,0.25,0.44,54.56
7200902801,1999,6.237077715,7.518710866,0.33,0.25,0.44,61.63
7200902802,1972,2.079355843,2.609934646,0.6,0.25,0.48,32.2
7200902802,1979,4.658878856,5.612141116,0.5,0.25,0.5,39.88
7200902802,1992,6.889394842,7.857098094,0.56,0.25,0.49,53.11
7200902802,1999,8.378517649,9.253573728,0.7,0.25,0.42,59.25
7200902901,1972,3.670299153,3.956396124,1,0.125,0,30.6
7200902901,1979,6.850295228,7.231745227,1,0.125,0,44.63
7200902901,1996,10.0961039,10.24068727,1,0.125,0,59.78
7200902902,1972,4.739156884,4.920940467,1,0.125,0,33
7200902902,1979,10.02123353,9.998357381,1,0.125,0,44.71
7200902902,1996,16.93888374,15.94838307,1,0.125,0,61.33
7200903001,1972,8.022140219,7.676092092,1,0.125,0,109.2
7200903001,1979,17.96675714,16.73483681,1,0.125,0,113.88
7200903001,1990,10.45336776,9.62418113,1,0.125,0,131.2
7200903001,1999,12.24246665,11.15587091,1,0.125,0,134.83
7200903002,1972,2.711180733,3.098565401,1,0.25,0.32,93.67
7200903002,1979,2.628301613,3.053527528,1,0.125,0,109
7200903002,1990,2.84777783,3.270724678,1,0.125,0,120
7200903002,1999,2.936281761,3.359845378,1,0.125,0,110
7200903101,1972,4.301595998,4.69771146,0.6,0.375,0.56,55
7200903101,1979,9.023650535,9.187374087,0.89,0.25,0.2,61.13
7200903101,1990,7.927179538,8.164923908,1,0.125,0,70.88
7200903101,1999,9.20383981,9.26945762,1,0.125,0,79.88
7200903102,1972,2.160323014,2.51297253,1,0.125,0,37.4
7200903102,1990,7.714304397,8.253089565,1,0.125,0,61.6
7200903102,1999,9.183798518,9.587939717,1,0.125,0,70.6
7200903201,1972,2.718257574,3.254086803,0.6,0.25,0.48,43
7200903201,1979,4.914873957,5.853113839,0.67,0.25,0.44,53.67
7200903201,1990,5.622276715,6.400504943,0.78,0.25,0.35,64.44
7200903201,1999,6.873452918,7.686999701,0.8,0.25,0.32,73.44
7200903202,1972,3.868766117,4.498609883,0.4,0.25,0.48,42.4
7200903202,1979,9.702578079,11.29173851,0.27,0.25,0.4,53.82
7200903202,1990,11.98130219,13.39957125,0.42,0.25,0.49,66
7200903202,1999,13.69444624,14.95458422,0.42,0.25,0.49,75
7200903301,1972,1.252566591,1.463027132,1,0.125,0,27.33
7200903301,1979,1.345626328,1.557928363,1,0.125,0,34.33
7200903301,1996,1.231942905,1.365662893,1,0.125,0,51.5
7200903302,1972,1.774480408,1.865854709,1,0.125,0,33.5
7200903302,1979,2.238521371,2.27908724,1,0.125,0,40.5
7200903302,1996,3.704240237,3.665660574,1,0.125,0,57
7200903401,1972,2.015127621,2.371475197,1,0.125,0,31.2
7200903401,1979,2.24629444,2.602646151,1,0.125,0,38.2
7200903401,1990,1.748798085,1.95296479,1,0.125,0,50.33
7200903501,1972,4.856697586,4.984978692,1,0.125,0,81.75
7200903501,1979,9.620773758,9.796491204,1,0.125,0,95.67
7200903501,1990,9.268200269,9.308312838,1,0.125,0,103.63
7200903501,1999,9.370294041,9.368078497,1,0.125,0,111.63
7200903502,1972,5.472718257,5.74061969,0.8,0.25,0.32,44
7200903502,1979,9.438063954,9.984936497,0.9,0.25,0.18,54.3
7200903502,1990,10.47425514,10.90137677,0.9,0.25,0.18,65.3
7200903502,1999,11.16871425,11.50003867,0.9,0.25,0.18,74.3
7200903701,1972,6.185503205,6.112835587,1,0.125,0,76.8
7200903701,1979,10.81345815,10.82210811,1,0.125,0,94.44
7200903702,1972,10.13405112,9.776535807,0.5,0.25,0.5,82.5
7200903702,1979,20.21602886,18.54007135,0.88,0.25,0.22,101.5
7200903801,1972,2.484668197,3.388697765,0,0.125,0,41.2
7200903801,1979,5.497370957,7.181781337,0,0.125,0,50.33
7200903801,1990,3.528877207,4.512633953,0,0.125,0,67.8
7200903801,1999,6.771621716,8.165326032,0,0.125,0,72.86
7200903802,1972,1.907494286,2.719764725,0,0.125,0,40.2
7200903802,1979,4.529055187,6.012505684,0,0.125,0,52.5
7201000101,1972,1.012945506,1.151330876,1,0.125,0,107
7201000101,1979,8.582881898,9.005714634,1,0.125,0,109.22
7201000101,1990,10.24959508,10.10552339,1,0.125,0,130.2
7201000101,1999,14.30424732,14.26514286,1,0.125,0,147.17
7201000102,1972,5.821177749,5.811845878,1,0.125,0,112.2
7201000102,1979,10.09166023,10.01328623,1,0.125,0,111.5
7201000102,1990,9.110853966,9.181643822,1,0.125,0,129.71
7201000102,1999,10.31440324,10.44979168,1,0.125,0,143.56
7201000201,1972,0.526683698,0.597204197,1,0.125,0,36
7201000201,1979,0.596795622,0.664761005,1,0.125,0,43
7201000201,1996,1.207611489,1.339575107,1,0.125,0,61
7201000202,1972,1.997032026,2.355339977,1,0.125,0,33.4
7201000202,1979,2.267063579,2.625818538,1,0.125,0,40.4
7201000202,1996,4.795114547,5.423142902,1,0.125,0,57.63
7201000301,1972,3.489793066,3.644146947,1,0.125,0,113
7201000301,1979,10.9823914,11.11304472,1,0.125,0,115.38
7201000301,1996,11.67922951,11.56965636,1,0.125,0,130.33
7201000302,1972,2.231532552,2.561679782,1,0.25,0.38,101.33
7201000302,1979,7.529062467,8.246504786,1,0.25,0.17,113
7201000302,1996,9.00187857,9.601712459,1,0.25,0.17,130.91
7201000401,1972,1.78218141,1.979756292,1,0.125,0,80.33
7201000401,1979,6.604955984,6.990571442,1,0.125,0,75
7201000401,1996,8.725305146,9.018833924,1,0.125,0,94.22
7201000501,1972,2.199111363,2.461299614,1,0.125,0,102.75
7201000501,1979,6.827841389,7.281759382,1,0.125,0,98
7201000502,1972,2.402051532,2.746254634,1,0.125,0,104.2
7201000502,1979,4.244636003,4.79205977,1,0.125,0,101.88
7201000601,1972,3.181884412,3.394528561,1,0.125,0,113
7201000601,1979,7.780040201,8.042326397,1,0.125,0,118.75
7201000601,1990,9.004737226,9.125597809,1,0.125,0,133.75
7201000601,1999,10.87266021,10.91550137,1,0.125,0,156.11
7201000602,1972,1.831656195,2.015344254,1,0.125,0,113
7201000602,1979,5.307442449,5.785054376,1,0.125,0,110.83
7201000602,1990,5.848395067,6.298365483,1,0.125,0,121.83
7201000602,1999,5.516270747,5.994812234,1,0.125,0,149.29
7201000701,1972,2.116962674,2.39369254,1,0.125,0,88.75
7201000701,1979,5.00143633,5.599775808,1,0.125,0,97.67
7201000701,1996,5.519128167,5.999889048,1,0.125,0,112.5
7201000702,1972,2.743317611,2.982954791,1,0.125,0,97.75
7201000702,1979,6.872838217,7.374599728,1,0.125,0,106.89
7201000702,1996,9.056117235,9.484945743,1,0.125,0,120
7201000801,1972,2.764212608,3.091880091,1,0.125,0,92.4
7201000801,1979,4.561118286,5.084956736,1,0.125,0,100.13
7201000801,1990,4.106254099,4.567473594,1,0.125,0,110.86
7201000801,1999,4.977960186,5.49527387,1,0.125,0,120.63
7201000802,1972,2.718293351,2.953901342,1,0.125,0,97
7201000802,1979,7.564836291,7.757773501,1,0.125,0,103.38
7201000802,1990,7.334804816,7.408227336,1,0.125,0,114
7201000802,1999,13.03722432,12.77487184,1,0.125,0,124.88
7201000901,1972,2.362438337,2.624159777,1,0.125,0,86.5
7201000901,1979,6.131943717,6.667515186,1,0.125,0,94.78
7201000901,1990,6.997872909,7.479654586,1,0.125,0,111
7201000902,1972,4.310975043,5.056104349,0.2,0.25,0.32,50.6
7201000902,1979,8.410914834,10.3229216,0.09,0.25,0.17,54.55
7201000902,1990,7.029441868,8.372067962,0.22,0.25,0.35,65.67
7201001001,1972,1.637848575,1.924011872,1,0.125,0,33.25
7201001001,1979,1.913312496,2.198511672,1,0.125,0,40.25
7201001001,1990,2.842667869,3.185122561,1,0.125,0,54
7201001001,1999,4.914180119,5.534480946,1,0.125,0,62.89
7201001002,1972,5.484893524,5.504371922,1,0.25,0.32,92.67
7201001002,1979,11.09901046,11.07464189,1,0.25,0.35,107.8
7201001002,1990,12.79315127,12.5033377,1,0.25,0.35,127.2
7201001002,1999,10.40311413,10.30382072,1,0.25,0.38,152
7201001101,1999,1.896314146,2.180717691,1,0.125,0,69.25
7201001102,1972,2.562959903,2.904641169,1,0.125,0,33.4
7201001102,1979,4.669865286,5.188252303,1,0.125,0,42.5
7201001102,1990,6.171130334,6.588347051,1,0.125,0,53.5
7201001102,1999,8.021083397,8.518239985,1,0.125,0,47.3
7201001201,1972,4.308453392,4.523491297,1,0.125,0,94.6
7201001201,1979,7.658490826,7.927117911,1,0.125,0,94.5
7201001201,1990,8.991635232,9.107250908,1,0.125,0,105.5
7201001201,1999,9.299026655,9.368128762,1,0.125,0,110.5
7201001202,1972,2.673003256,3.342352991,0.4,0.25,0.48,33.6
7201001202,1979,6.302691966,7.771294915,0.22,0.25,0.35,37.78
7201001202,1990,6.326904009,7.401642557,0.29,0.25,0.41,49.71
7201001202,1999,6.696756119,7.401542026,0.75,0.25,0.38,62
7201001301,1972,1.134261046,1.272571219,1,0.125,0,98
7201001301,1979,1.183237954,1.319217587,1,0.125,0,105
7201001301,1990,0.766135996,0.823549665,1,0.125,0,106
7201001301,1999,1.840872813,2.036103898,1,0.125,0,117.33
7201001302,1972,2.285744055,2.832912326,0.6,0.25,0.48,31
7201001302,1979,2.590484284,3.119626638,0.6,0.25,0.48,38
7201001302,1990,4.13723912,4.862632507,0.57,0.25,0.49,50
7201001302,1999,5.66196199,6.304899996,0.89,0.25,0.2,57.75
7201001401,1972,2.14037712,2.985870189,0,0.125,0,36.6
7201001401,1979,4.353742425,5.811745347,0,0.125,0,42.75
7201001401,1990,5.384208066,6.922914102,0,0.125,0,53.75
7201001401,1999,7.247002979,9.024312862,0,0.125,0,64.22
7201001402,1972,7.03738002,7.88016995,0,0.125,0,37.4
7201001402,1979,11.58075261,12.95527465,0,0.125,0,45.38
7201001402,1990,13.58793166,14.77543804,0,0.125,0,56.38
7201001402,1999,15.02997335,16.08575863,0,0.125,0,66.38
7201500101,1972,6.390733962,6.219096817,1,0.25,0.48,152.5
7201500101,1989,9.282127395,9.632474934,1,0.25,0.49,155.44
7201500101,2003,10.79338595,10.68226954,1,0.25,0.38,146.33
7201500102,1972,3.077519951,3.483649262,1,0.25,0.48,104.2
7201500102,1989,8.771613729,9.469815833,1,0.25,0.5,135.2
7201500102,2003,9.863302402,10.1248756,1,0.25,0.35,155.6
7201500201,1972,2.213861248,2.488845098,1,0.125,0,92.5
7201500201,1989,1.013767133,1.154598132,1,0.125,0,111.5
7201500201,2003,0.572868456,0.641839945,1,0.125,0,215
7201500202,1972,4.785057584,4.801811274,1,0.125,0,123.75
7201500202,1989,11.2604702,11.23740152,1,0.125,0,148.78
7201500202,2003,11.57918333,11.33818382,1,0.125,0,144.57
7201500301,1972,2.510328163,2.846584537,1,0.125,0,146.5
7201500301,1989,4.790537644,5.399869984,1,0.125,0,174.56
7201500301,2003,5.33728629,5.963697901,1,0.25,0.2,182.33
7201500302,1972,1.718011887,2.053143896,1,0.25,0.38,92.33
7201500302,1989,6.9151951,7.408378132,1,0.25,0.47,141.25
7201500302,2003,10.30023618,10.51518707,1,0.25,0.44,153.14
7201500401,1972,4.143254269,4.448897321,1,0.25,0.48,110
7201500401,2003,1.346737891,1.385115635,1,0.125,0,168
7201500402,1972,2.414136758,2.797073037,1,0.25,0.38,100.33
7201500402,1989,7.406984424,7.778784472,1,0.25,0.38,132.57
7201500402,2003,9.805442111,9.806896158,1,0.25,0.38,147
7201500501,1972,3.643445395,3.728040037,1,0.125,0,81.25
7201500501,1989,11.08389967,10.993815,1,0.125,0,152.22
7201500501,2003,13.08607238,12.6758991,1,0.125,0,203.13
7201500502,1972,5.461134719,5.49738502,1,0.25,0.38,109
7201500502,1989,9.84728571,10.08777967,1,0.25,0.38,176
7201500502,2003,12.52295042,12.57878619,1,0.25,0.35,181.4
7201500601,1972,6.926524258,6.882199062,1,0.25,0.32,128.5
7201500601,1989,13.44558814,13.13075145,1,0.25,0.2,158
7201500601,2003,13.37609634,12.76944316,1,0.125,0,179
7201500602,1972,4.70266596,4.757074994,1,0.25,0.32,85
7201500602,1989,6.97429611,7.516147326,1,0.25,0.2,127.38
7201500602,2003,8.410960933,8.832198188,1,0.25,0.35,143
7201500701,1972,1.950387829,2.284264585,1,0.25,0.38,98.25
7201500701,1989,6.691958021,7.252002216,1,0.25,0.47,153.5
7201500701,2003,6.670723649,7.152124702,1,0.25,0.38,170.71
7201500702,1972,3.695388422,3.868582326,1,0.25,0.5,95.67
7201500702,1989,7.935475763,8.395793269,1,0.25,0.47,152.5
7201500702,2003,7.833167275,8.149693467,1,0.25,0.41,141
7201500801,1972,3.684940435,3.799819146,1,0.125,0,36.4
7201500801,1989,10.9730241,10.67196511,1,0.125,0,61.25
7201500801,2003,13.70187861,12.98377518,1,0.125,0,73.75
7201500802,1972,2.949739856,3.270523616,1,0.125,0,38.2
7201500802,1989,8.437011264,8.905032872,1,0.125,0,61
7201500802,2003,9.905475118,10.21490108,1,0.125,0,82
7201500901,1972,2.866804743,3.353411397,0.75,0.375,0.63,92
7201500901,1989,8.681144601,9.536216535,0.89,0.375,0.37,130.44
7201500901,2003,11.24496831,11.78625033,0.89,0.375,0.37,153.11
7201500902,1972,3.488039336,3.896982324,1,0.25,0.48,94.75
7201500902,1989,6.782123146,7.358565039,1,0.25,0.5,137
7201500902,2003,6.858594521,7.38314486,1,0.25,0.5,149
7201501001,1972,2.214245174,2.483617488,1,0.125,0,174.25
7201501001,1989,4.617006827,5.156484518,1,0.125,0,203.75
7201501001,2003,6.615174489,7.234459563,1,0.125,0,200.89
7201501002,1972,3.22160443,3.593328544,1,0.25,0.32,150
7201501002,1989,4.599944627,5.160053367,1,0.25,0.41,169.86
7201501002,2003,5.039136456,5.513118116,1,0.25,0.24,191.14
7201501101,1972,2.458857904,2.517798016,1,0.25,0.5,111
7201501101,1989,8.905247385,9.13193126,1,0.25,0.5,135.43
7201501101,2003,13.25877449,13.60289513,1,0.25,0.49,122.13
7201501102,1972,2.87917765,3.252880432,1,0.25,0.38,100.33
7201501102,1989,9.881758639,9.903204823,1,0.25,0.47,137.43
7201501102,2003,11.06443833,11.14375693,1,0.25,0.49,144.38
7201501201,1972,3.242100707,3.606045711,1,0.25,0.32,109.5
7201501201,1989,6.046017916,6.650324391,1,0.25,0.2,139.22
7201501201,2003,7.215502211,7.71293669,1,0.25,0.2,172
7201501202,1972,1.275352155,1.590701458,1,0.25,0.44,96.67
7201501202,1989,5.325104846,5.905792065,1,0.25,0.49,149.86
